Station,Date and time,pH,DO ,EC,Temp
สถานีวัดแหลมใต้-บางปะกง,22/12/2563 11:30,,5.1,"1,202.00",25.1
สถานีวัดแหลมใต้-บางปะกง,22/12/2563 12:00,,5.1,"1,242.90",25.4
สถานีวัดแหลมใต้-บางปะกง,22/12/2563 12:30,,5.0,"1,307.50",25.4
สถานีวัดแหลมใต้-บางปะกง,22/12/2563 13:00,,5.0,"1,359.50",25.8
สถานีวัดแหลมใต้-บางปะกง,22/12/2563 13:30,,4.9,"1,466.10",26.0
สถานีวัดแหลมใต้-บางปะกง,22/12/2563 14:00,,4.8,"1,567.00",26.0
สถานีวัดแหลมใต้-บางปะกง,22/12/2563 14:30,,4.7,"1,764.60",26.0
สถานีวัดแหลมใต้-บางปะกง,22/12/2563 15:00,,4.7,"1,844.30",25.9
สถานีวัดแหลมใต้-บางปะกง,22/12/2563 15:30,,4.8,"1,818.70",26.1
สถานีวัดแหลมใต้-บางปะกง,22/12/2563 16:00,,4.8,"1,894.20",26.0
สถานีวัดแหลมใต้-บางปะกง,22/12/2563 16:30,,4.7,"1,879.50",25.9
สถานีวัดแหลมใต้-บางปะกง,22/12/2563 17:00,,4.8,"1,852.60",25.9
สถานีวัดแหลมใต้-บางปะกง,22/12/2563 17:30,,4.9,"1,821.50",25.4
สถานีวัดแหลมใต้-บางปะกง,22/12/2563 18:00,,4.9,"1,787.40",25.0
สถานีวัดแหลมใต้-บางปะกง,22/12/2563 18:30,,5.0,"1,669.40",24.9
สถานีวัดแหลมใต้-บางปะกง,22/12/2563 19:00,,5.0,"1,579.00",24.8
สถานีวัดแหลมใต้-บางปะกง,22/12/2563 19:30,,5.1,"1,502.80",24.6
สถานีวัดแหลมใต้-บางปะกง,22/12/2563 20:00,,5.1,"1,469.10",24.5
สถานีวัดแหลมใต้-บางปะกง,22/12/2563 20:30,,5.1,"1,439.90",24.5
สถานีวัดแหลมใต้-บางปะกง,22/12/2563 21:00,,5.1,"1,411.20",24.4
สถานีวัดแหลมใต้-บางปะกง,22/12/2563 21:30,,5.2,"1,349.50",24.4
สถานีวัดแหลมใต้-บางปะกง,22/12/2563 22:00,,5.2,"1,316.60",24.4
สถานีวัดแหลมใต้-บางปะกง,22/12/2563 22:30,,5.2,"1,309.60",24.3
สถานีวัดแหลมใต้-บางปะกง,22/12/2563 23:00,,5.2,"1,292.60",24.3
สถานีวัดแหลมใต้-บางปะกง,22/12/2563 23:30,,5.4,"1,246.30",24.2
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 0:00,,5.4,"1,234.30",24.2
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 0:30,,5.4,"1,230.90",24.0
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 1:00,,5.3,"1,220.50",24.0
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 1:30,,5.4,"1,215.20",24.0
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 2:00,,5.3,"1,205.00",23.9
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 2:30,,5.4,"1,182.10",23.9
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 3:00,,5.5,"1,168.90",23.7
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 3:30,,5.5,"1,168.80",23.7
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 4:00,,5.5,"1,153.90",23.7
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 4:30,,5.5,"1,129.60",23.7
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 5:00,,5.5,"1,086.80",23.7
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 5:30,,5.7,"1,049.40",23.6
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 6:00,,5.7,"1,002.30",23.6
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 6:30,,5.8,973.9,23.5
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 7:00,,5.8,947.3,23.6
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 7:30,,5.9,923.2,23.6
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 8:00,,5.8,941.1,23.8
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 8:30,,5.8,946.8,24.0
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 9:00,,5.7,932.6,24.5
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 9:30,,5.6,924.1,25.3
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 10:00,,5.5,927.2,25.3
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 10:30,,5.4,977.2,25.3
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 11:00,,5.3,989.4,25.3
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 11:30,,5.2,"1,064.40",25.3
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 12:00,,5.1,"1,100.50",25.4
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 12:30,,5.1,"1,152.10",25.5
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 13:00,,5.0,984.9,25.8
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 13:30,,4.9,"1,255.40",26.1
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 14:00,,4.9,"1,325.10",25.8
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 14:30,,4.9,"1,381.00",25.8
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 15:00,,4.8,"1,485.30",25.6
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 15:30,,4.9,"1,569.60",25.5
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 16:00,,4.9,"1,573.20",25.4
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 16:30,,4.9,"1,583.20",25.4
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 17:00,,4.9,"1,566.90",25.3
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 17:30,,4.9,"1,589.80",25.1
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 18:00,,4.9,"1,575.00",24.9
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 18:30,,5.0,"1,515.70",24.8
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 19:00,,5.0,"1,482.00",24.7
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 19:30,,5.0,"1,435.30",24.7
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 20:00,,5.1,"1,377.70",24.6
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 20:30,,5.1,"1,334.10",24.6
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 21:00,,5.2,"1,272.80",24.4
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 21:30,,5.2,"1,259.50",24.3
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 22:00,,5.2,"1,214.50",24.3
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 22:30,,5.3,"1,176.90",24.3
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 23:00,,5.3,"1,165.80",24.2
สถานีวัดแหลมใต้-บางปะกง,23/12/2563 23:30,,5.3,"1,164.40",24.2
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 0:00,,5.2,"1,158.80",24.2
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 0:30,,5.3,"1,154.00",24.1
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 1:00,,5.3,"1,147.40",24.0
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 1:30,,5.3,"1,136.50",24.1
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 2:00,,5.3,"1,133.60",24.1
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 2:30,,5.4,"1,103.50",24.0
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 3:00,,5.4,"1,105.90",23.9
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 3:30,,5.4,"1,090.40",23.9
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 4:00,,5.4,"1,089.20",23.8
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 4:30,,5.4,"1,082.30",23.9
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 5:00,,5.4,"1,084.40",23.8
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 5:30,,5.4,"1,081.60",23.8
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 6:00,,5.4,"1,082.50",23.7
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 6:30,,5.4,"1,069.00",23.7
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 7:00,,5.4,"1,057.20",23.8
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 7:30,,5.4,"1,046.40",24.0
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 8:00,,5.4,"1,043.20",24.3
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 8:30,,5.3,"1,045.40",24.8
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 9:00,,5.2,"1,042.80",26.0
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 9:30,,5.1,"1,052.30",25.6
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 10:00,,5.1,"1,056.40",25.6
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 10:30,,5.1,"1,073.20",25.7
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 11:00,,5.0,"1,112.90",25.9
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 11:30,,5.0,"1,136.50",26.0
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 12:00,,4.9,"1,182.70",26.0
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 12:30,,4.9,"1,242.50",26.2
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 13:00,,4.8,"1,321.60",26.5
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 13:30,,4.8,"1,405.70",26.4
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 14:00,,4.8,"1,460.70",26.2
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 14:30,,4.9,"1,611.00",25.9
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 15:00,,5.0,"1,752.00",26.0
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 15:30,,4.9,"1,794.30",26.2
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 16:00,,5.1,"1,892.80",26.0
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 16:30,,5.0,"1,805.80",25.9
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 17:00,,4.8,"1,863.70",26.0
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 17:30,,4.9,"1,819.70",25.7
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 18:00,,5.0,"1,738.30",25.4
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 18:30,,5.0,"1,616.70",25.2
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 19:00,,5.0,"1,545.60",25.1
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 19:30,,5.0,"1,471.40",25.1
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 20:00,,5.0,"1,423.80",25.0
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 20:30,,5.1,"1,364.40",25.0
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 21:00,,5.1,"1,314.30",25.0
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 21:30,,5.1,"1,252.70",25.0
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 22:00,,5.2,"1,216.10",24.9
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 22:30,,5.2,"1,181.60",24.8
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 23:00,,5.2,"1,157.40",24.7
สถานีวัดแหลมใต้-บางปะกง,24/12/2563 23:30,,5.3,"1,131.30",24.7
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 0:00,,5.2,"1,123.80",24.7
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 0:30,,5.2,"1,147.80",24.6
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 1:00,,5.3,"1,132.50",24.5
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 1:30,,5.2,"1,142.60",24.4
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 2:00,,5.2,"1,136.90",24.5
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 2:30,,5.2,"1,133.10",24.5
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 3:00,,5.2,"1,136.20",24.5
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 3:30,,5.2,"1,141.10",24.5
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 4:00,,5.2,"1,148.80",24.4
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 4:30,,5.1,"1,155.80",24.5
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 5:00,,5.1,"1,179.10",24.5
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 5:30,,5.0,"1,218.60",24.5
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 6:00,,5.0,"1,249.90",24.5
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 6:30,,5.0,"1,296.50",24.5
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 7:00,,5.0,"1,320.80",24.5
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 7:30,,4.9,"1,324.50",24.6
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 8:00,,4.9,"1,383.40",24.6
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 8:30,,4.9,"1,393.80",24.7
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 9:00,,4.9,"1,443.60",24.7
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 9:30,,4.8,"1,510.40",24.9
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 10:00,,4.8,"1,607.70",25.0
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 10:30,,4.8,"1,723.70",25.3
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 11:00,,4.8,"1,828.00",25.5
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 11:30,,4.8,"2,053.90",25.9
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 12:00,,4.9,"2,300.60",25.6
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 12:30,,4.9,"2,084.80",26.0
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 13:00,,5.0,"2,892.90",25.7
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 13:30,,5.2,"3,153.00",25.6
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 14:00,,5.2,"3,557.20",25.4
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 14:30,,5.3,"3,690.90",25.6
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 15:00,,5.4,"3,892.20",26.0
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 15:30,,5.5,"4,035.70",26.1
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 16:00,,5.6,"3,872.20",26.1
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 16:30,,5.4,"3,987.90",26.0
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 17:00,,5.3,"4,083.90",26.1
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 17:30,,5.6,"3,970.80",25.7
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 18:00,,5.5,"3,883.00",25.4
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 18:30,,5.5,"3,764.00",25.1
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 19:00,,5.4,"3,480.40",25.1
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 19:30,,5.3,"3,059.70",25.0
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 20:00,,5.2,"2,714.20",25.0
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 20:30,,5.2,"2,420.90",24.9
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 21:00,,5.2,"2,162.50",24.8
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 21:30,,5.1,"1,954.90",24.7
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 22:00,,5.2,"1,744.00",24.8
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 22:30,,5.2,"1,599.80",24.7
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 23:00,,5.2,"1,513.80",24.6
สถานีวัดแหลมใต้-บางปะกง,25/12/2563 23:30,,5.2,"1,457.10",24.6
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 0:00,,5.1,"1,420.30",24.5
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 0:30,,5.2,"1,377.60",24.5
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 1:00,,5.2,"1,337.10",24.4
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 1:30,,5.2,"1,350.00",24.4
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 2:00,,5.2,"1,319.00",24.4
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 2:30,,5.2,"1,326.40",24.4
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 3:00,,5.2,"1,335.10",24.4
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 3:30,,5.1,"1,351.00",24.4
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 4:00,,5.1,"1,388.60",24.4
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 4:30,,5.1,"1,443.60",24.4
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 5:00,,5.0,"1,535.00",24.4
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 5:30,,5.0,"1,651.10",24.5
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 6:00,,5.0,"1,721.20",24.4
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 6:30,,4.9,"1,994.00",24.4
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 7:00,,4.9,"2,279.80",24.6
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 7:30,,4.9,"2,406.70",25.0
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 8:00,,4.9,"2,660.70",25.3
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 8:30,,4.8,"2,964.90",26.1
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 9:00,,4.9,"3,240.80",26.5
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 9:30,,5.0,"3,446.60",26.6
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 10:00,,5.1,"3,679.80",26.4
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 10:30,,5.2,"3,970.40",26.5
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 11:00,,5.3,"4,261.20",26.5
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 11:30,,5.4,"4,542.20",26.7
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 12:00,,5.6,"5,043.20",27.1
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 12:30,,6.1,"5,278.70",27.2
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 13:00,,6.3,"5,408.30",27.3
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 13:30,,6.5,"5,983.20",27.4
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 14:00,,6.7,"6,096.30",27.6
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 14:30,,6.7,"6,466.80",27.5
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 15:00,,6.8,"6,526.90",27.4
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 15:30,,6.3,"6,593.20",27.5
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 16:00,,6.1,"6,662.80",27.2
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 16:30,,6.1,"6,920.40",26.8
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 17:00,,5.9,"7,184.90",26.4
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 17:30,,5.8,"7,394.40",26.0
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 18:00,,5.6,"7,747.00",25.8
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 18:30,,5.7,"7,313.30",25.8
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 19:00,,5.7,"6,790.00",25.8
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 19:30,,5.7,"6,221.00",25.7
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 20:00,,5.6,"5,558.30",25.6
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 20:30,,5.5,"4,775.00",25.6
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 21:00,,5.4,"4,186.90",25.5
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 21:30,,5.4,"3,534.90",25.5
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 22:00,,5.4,"3,120.20",25.4
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 22:30,,5.3,"2,812.80",25.3
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 23:00,,5.3,"2,479.10",25.2
สถานีวัดแหลมใต้-บางปะกง,26/12/2563 23:30,,5.3,"2,217.20",25.1
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 0:00,,5.3,"1,982.50",25.1
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 0:30,,5.3,"1,853.80",25.0
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 1:00,,5.3,"1,729.20",25.0
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 1:30,,5.3,"1,656.20",25.0
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 2:00,,5.3,"1,619.10",24.9
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 2:30,,5.3,"1,605.80",24.9
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 3:00,,5.2,"1,639.30",25.0
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 3:30,,5.1,"1,726.10",25.0
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 4:00,,5.1,"1,888.50",25.0
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 4:30,,5.1,"2,199.40",24.9
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 5:00,,5.1,"2,423.40",24.9
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 5:30,,5.0,"2,741.80",25.0
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 6:00,,5.0,"3,191.20",25.0
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 6:30,,5.1,"3,674.30",25.0
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 7:00,,5.1,"4,148.10",25.0
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 7:30,,5.1,"4,624.20",25.1
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 8:00,,5.1,"5,155.70",25.7
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 8:30,,5.0,"5,768.60",26.9
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 9:00,,5.0,"6,135.90",27.7
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 9:30,,5.0,"6,260.60",27.9
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 10:00,,5.2,"6,468.10",27.9
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 10:30,,5.4,"6,211.10",27.7
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 11:00,,5.2,"6,571.60",27.5
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 11:30,,5.2,"6,784.90",27.2
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 12:00,,5.2,"6,742.50",27.6
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 12:30,,5.3,"6,689.70",27.6
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 13:00,,5.2,"6,771.90",27.5
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 13:30,,5.2,"6,518.40",27.6
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 14:00,,6.0,"6,295.40",27.8
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 14:30,,6.6,"6,250.10",28.2
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 15:00,,7.5,"6,007.00",28.4
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 15:30,,6.8,"6,246.80",28.1
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 16:00,,5.3,"6,878.40",27.9
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 16:30,,5.8,"6,719.40",27.8
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 17:00,,6.7,"6,762.60",27.4
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 17:30,,6.7,"6,311.60",27.0
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 18:00,,6.1,"6,900.70",26.3
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 18:30,,6.5,"6,137.90",26.2
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 19:00,,6.0,"6,298.50",26.0
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 19:30,,5.9,"5,761.30",25.8
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 20:00,,5.4,"6,755.20",25.5
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 20:30,,5.5,"6,329.10",25.5
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 21:00,,5.2,"6,179.80",25.4
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 21:30,,5.3,"5,395.80",25.5
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 22:00,,5.1,"4,607.10",25.5
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 22:30,,5.1,"3,963.00",25.4
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 23:00,,5.1,"3,466.30",25.4
สถานีวัดแหลมใต้-บางปะกง,27/12/2563 23:30,,5.1,"3,114.30",25.3
สถานีวัดแหลมใต้-บางปะกง,28/12/2563 0:00,,5.1,"2,719.30",25.3
สถานีวัดแหลมใต้-บางปะกง,28/12/2563 0:30,,5.2,"2,451.40",25.2
สถานีวัดแหลมใต้-บางปะกง,28/12/2563 1:00,,5.1,"2,218.50",25.2
สถานีวัดแหลมใต้-บางปะกง,28/12/2563 1:30,,5.1,"2,011.70",25.1
สถานีวัดแหลมใต้-บางปะกง,28/12/2563 2:00,,5.1,"1,865.40",25.1
สถานีวัดแหลมใต้-บางปะกง,28/12/2563 2:30,,5.1,"1,817.20",25.0
สถานีวัดแหลมใต้-บางปะกง,28/12/2563 3:00,,5.1,"1,768.50",25.0
สถานีวัดแหลมใต้-บางปะกง,28/12/2563 3:30,,5.0,"1,830.60",25.0
สถานีวัดแหลมใต้-บางปะกง,28/12/2563 4:00,,4.9,"1,983.60",25.0
สถานีวัดแหลมใต้-บางปะกง,28/12/2563 4:30,,5.0,"2,200.20",25.1
สถานีวัดแหลมใต้-บางปะกง,28/12/2563 5:00,,4.9,"2,511.70",25.1
สถานีวัดแหลมใต้-บางปะกง,28/12/2563 5:30,,4.8,"2,996.60",25.1
สถานีวัดแหลมใต้-บางปะกง,28/12/2563 6:00,,4.7,"3,488.10",25.1
สถานีวัดแหลมใต้-บางปะกง,28/12/2563 6:30,,4.8,"4,175.90",25.0
สถานีวัดแหลมใต้-บางปะกง,28/12/2563 7:00,,4.9,"4,894.70",25.0
สถานีวัดแหลมใต้-บางปะกง,28/12/2563 7:30,,4.9,"5,724.00",25.2
สถานีวัดแหลมใต้-บางปะกง,28/12/2563 8:00,,4.8,"6,431.00",25.6
สถานีวัดแหลมใต้-บางปะกง,28/12/2563 8:30,,4.8,"7,072.30",26.6
สถานีวัดแหลมใต้-บางปะกง,28/12/2563 9:00,,4.7,"7,646.10",27.4
สถานีวัดแหลมใต้-บางปะกง,28/12/2563 9:30,,4.9,"8,337.80",27.7
