Initial_Year,Initial_Month,Forecast_Year,Foreast_Month,Province_ID,Province_NameTH,Rainfall(mm)
2021,10,2021,11,58,จ.แม่ฮ่องสอน,33.55427849
2021,10,2021,11,60,จ.นครสวรรค์,48.77715834
2021,10,2021,11,61,จ.อุทัยธานี,41.4004624
2021,10,2021,11,62,จ.กำแพงเพชร,48.34962258
2021,10,2021,11,63,จ.ตาก,53.14157692
2021,10,2021,11,64,จ.สุโขทัย,46.82807094
2021,10,2021,11,65,จ.พิษณุโลก,54.89624848
2021,10,2021,11,66,จ.พิจิตร,35.7570411
2021,10,2021,11,67,จ.เพชรบูรณ์,29.99158832
2021,10,2021,11,70,จ.ราชบุรี,41.72003231
2021,10,2021,11,71,จ.กาญจนบุรี,45.84681699
2021,10,2021,11,72,จ.สุพรรณบุรี,45.43568277
2021,10,2021,11,73,จ.นครปฐม,30.75880382
2021,10,2021,11,74,จ.สมุทรสาคร,37.94788385
2021,10,2021,11,75,จ.สมุทรสงคราม,31.30759424
2021,10,2021,11,76,จ.เพชรบุรี,43.14608796
2021,10,2021,11,77,จ.ประจวบคีรีขันธ์,92.97019316
2021,10,2021,11,80,จ.นครศรีธรรมราช,742.9395894
2021,10,2021,11,81,จ.กระบี่,167.2880956
2021,10,2021,11,82,จ.พังงา,169.2909304
2021,10,2021,11,83,จ.ภูเก็ต,99.14052028
2021,10,2021,11,84,จ.สุราษฎร์ธานี,489.9369479
2021,10,2021,11,85,จ.ระนอง,296.0566668
2021,10,2021,11,86,จ.ชุมพร,363.0170403
2021,10,2021,11,90,จ.สงขลา,629.7947591
2021,10,2021,11,91,จ.สตูล,337.8526013
2021,10,2021,11,92,จ.ตรัง,286.7960083
2021,10,2021,11,93,จ.พัทลุง,669.2852444
2021,10,2021,11,94,จ.ปัตตานี,765.5165502
2021,10,2021,11,95,จ.ยะลา,669.6882178
2021,10,2021,11,96,จ.นราธิวาส,929.9939543
2021,10,2021,12,10,กรุงเทพมหานคร,0
2021,10,2021,12,11,จ.สมุทรปราการ,0
2021,10,2021,12,12,จ.นนทบุรี,0
2021,10,2021,12,13,จ.ปทุมธานี,0
2021,10,2021,12,14,จ.พระนครศรีอยุธยา,0.000150235
2021,10,2021,12,15,จ.อ่างทอง,0.004226933
2021,10,2021,12,16,จ.ลพบุรี,0.050857352
2021,10,2021,12,17,จ.สิงห์บุรี,0.034466858
2021,10,2021,12,18,จ.ชัยนาท,0.027135391
2021,10,2021,12,19,จ.สระบุรี,0.00977861
2021,10,2021,12,20,จ.ชลบุรี,0.112615876
2021,10,2021,12,21,จ.ระยอง,0.023611931
2021,10,2021,12,22,จ.จันทบุรี,0.057122235
2021,10,2021,12,23,จ.ตราด,0.638857385
2021,10,2021,12,24,จ.ฉะเชิงเทรา,0.245130999
2021,10,2021,12,25,จ.ปราจีนบุรี,0.158363896
2021,10,2021,12,26,จ.นครนายก,0.025167411
2021,10,2021,12,27,จ.สระแก้ว,0.132738596
2021,10,2021,12,30,จ.นครราชสีมา,0.994567517
2021,10,2021,12,31,จ.บุรีรัมย์,3.382769725
2021,10,2021,12,32,จ.สุรินทร์,4.992399128
2021,10,2021,12,33,จ.ศรีสะเกษ,2.53415614
2021,10,2021,12,34,จ.อุบลราชธานี,1.988402367
2021,10,2021,12,35,จ.ยโสธร,9.929644097
2021,10,2021,12,36,จ.ชัยภูมิ,0.081371412
2021,10,2021,12,37,จ.อำนาจเจริญ,7.242142854
2021,10,2021,12,38,จ.บึงกาฬ,4.480763339
2021,10,2021,12,39,จ.หนองบัวลำภู,0.05731532
2021,10,2021,12,40,จ.ขอนแก่น,0.809035126
2021,10,2021,12,41,จ.อุดรธานี,1.1303474
2021,10,2021,12,42,จ.เลย,0.484911906
2021,10,2021,12,43,จ.หนองคาย,1.045217704
2021,10,2021,12,44,จ.มหาสารคาม,5.641330225
2021,10,2021,12,45,จ.ร้อยเอ็ด,11.48532356
2021,10,2021,12,46,จ.กาฬสินธุ์,8.756310565
2021,10,2021,12,47,จ.สกลนคร,6.188638273
2021,10,2021,12,48,จ.นครพนม,7.878289142
2021,10,2021,12,49,จ.มุกดาหาร,13.60196939
2021,10,2021,12,50,จ.เชียงใหม่,7.741358799
2021,10,2021,12,51,จ.ลำพูน,14.36774033
2021,10,2021,12,52,จ.ลำปาง,13.79655692
2021,10,2021,12,53,จ.อุตรดิตถ์,12.81692022
2021,10,2021,12,54,จ.แพร่,20.84472001
2021,10,2021,12,55,จ.น่าน,25.04566789
2021,10,2021,12,56,จ.พะเยา,14.94635014
2021,10,2021,12,57,จ.เชียงราย,5.631821937
2021,10,2021,12,58,จ.แม่ฮ่องสอน,2.535986477
2021,10,2021,12,60,จ.นครสวรรค์,0.893351573
2021,10,2021,12,61,จ.อุทัยธานี,1.550233886
2021,10,2021,12,62,จ.กำแพงเพชร,4.730814485
2021,10,2021,12,63,จ.ตาก,13.18759067
2021,10,2021,12,64,จ.สุโขทัย,7.943993999
2021,10,2021,12,65,จ.พิษณุโลก,1.886604698
2021,10,2021,12,66,จ.พิจิตร,0.511498632
2021,10,2021,12,67,จ.เพชรบูรณ์,0.039019626
2021,10,2021,12,70,จ.ราชบุรี,1.094512926
2021,10,2021,12,71,จ.กาญจนบุรี,0.671673221
2021,10,2021,12,72,จ.สุพรรณบุรี,0.013639973
2021,10,2021,12,73,จ.นครปฐม,0.106489659
2021,10,2021,12,74,จ.สมุทรสาคร,0.368008298
2021,10,2021,12,75,จ.สมุทรสงคราม,1.393855072
2021,10,2021,12,76,จ.เพชรบุรี,0.417327753
2021,10,2021,12,77,จ.ประจวบคีรีขันธ์,0.088657164
2021,10,2021,12,80,จ.นครศรีธรรมราช,206.8406667
2021,10,2021,12,81,จ.กระบี่,42.39207527
2021,10,2021,12,82,จ.พังงา,25.55119
2021,10,2021,12,83,จ.ภูเก็ต,31.04160631
2021,10,2021,12,84,จ.สุราษฎร์ธานี,100.1748967
2021,10,2021,12,85,จ.ระนอง,19.33917044
2021,10,2021,12,86,จ.ชุมพร,12.87915705
2021,10,2021,12,90,จ.สงขลา,338.0365086
2021,10,2021,12,91,จ.สตูล,181.7078128
2021,10,2021,12,92,จ.ตรัง,101.0551254
2021,10,2021,12,93,จ.พัทลุง,283.0373775
2021,10,2021,12,94,จ.ปัตตานี,591.82754
2021,10,2021,12,95,จ.ยะลา,520.5058217
2021,10,2021,12,96,จ.นราธิวาส,829.3967631
2021,10,2022,1,10,กรุงเทพมหานคร,0
2021,10,2022,1,11,จ.สมุทรปราการ,0
2021,10,2022,1,12,จ.นนทบุรี,0.005272045
2021,10,2022,1,13,จ.ปทุมธานี,0.00068612
2021,10,2022,1,14,จ.พระนครศรีอยุธยา,0.056267605
2021,10,2022,1,15,จ.อ่างทอง,0.190174564
2021,10,2022,1,16,จ.ลพบุรี,0.203524876
2021,10,2022,1,17,จ.สิงห์บุรี,0.276268013
2021,10,2022,1,18,จ.ชัยนาท,0.341263659
2021,10,2022,1,19,จ.สระบุรี,0.033937329
2021,10,2022,1,20,จ.ชลบุรี,0.001164092
2021,10,2022,1,21,จ.ระยอง,0.036102917
2021,10,2022,1,22,จ.จันทบุรี,0.192960255
2021,10,2022,1,23,จ.ตราด,0.152242913
2021,10,2022,1,24,จ.ฉะเชิงเทรา,0.005794111
2021,10,2022,1,25,จ.ปราจีนบุรี,0
2021,10,2022,1,26,จ.นครนายก,0.001160714
2021,10,2022,1,27,จ.สระแก้ว,0.008512281
2021,10,2022,1,30,จ.นครราชสีมา,0.009979871
2021,10,2022,1,31,จ.บุรีรัมย์,0
2021,10,2022,1,32,จ.สุรินทร์,0
2021,10,2022,1,33,จ.ศรีสะเกษ,0
2021,10,2022,1,34,จ.อุบลราชธานี,0
2021,10,2022,1,35,จ.ยโสธร,0.008761574
2021,10,2022,1,36,จ.ชัยภูมิ,0.031088155
2021,10,2022,1,37,จ.อำนาจเจริญ,0.000862944
2021,10,2022,1,38,จ.บึงกาฬ,0.411458885
2021,10,2022,1,39,จ.หนองบัวลำภู,0.452316757
2021,10,2022,1,40,จ.ขอนแก่น,0.079603157
2021,10,2022,1,41,จ.อุดรธานี,0.478646631
2021,10,2022,1,42,จ.เลย,0.087874537
2021,10,2022,1,43,จ.หนองคาย,0.631187477
2021,10,2022,1,44,จ.มหาสารคาม,0
2021,10,2022,1,45,จ.ร้อยเอ็ด,0.010359843
2021,10,2022,1,46,จ.กาฬสินธุ์,0.086473207
2021,10,2022,1,47,จ.สกลนคร,0.354107408
2021,10,2022,1,48,จ.นครพนม,0.137733586
2021,10,2022,1,49,จ.มุกดาหาร,0.077969968
2021,10,2022,1,50,จ.เชียงใหม่,0.008815068
2021,10,2022,1,51,จ.ลำพูน,0.034602926
2021,10,2022,1,52,จ.ลำปาง,0.025940511
2021,10,2022,1,53,จ.อุตรดิตถ์,0.019352251
2021,10,2022,1,54,จ.แพร่,0.008260477
2021,10,2022,1,55,จ.น่าน,1.44148E-05
2021,10,2022,1,56,จ.พะเยา,0
2021,10,2022,1,57,จ.เชียงราย,0
2021,10,2022,1,58,จ.แม่ฮ่องสอน,0.001723476
2021,10,2022,1,60,จ.นครสวรรค์,0.196443228
2021,10,2022,1,61,จ.อุทัยธานี,0.170223174
2021,10,2022,1,62,จ.กำแพงเพชร,0.114349938
2021,10,2022,1,63,จ.ตาก,0.060355877
2021,10,2022,1,64,จ.สุโขทัย,0.121111896
2021,10,2022,1,65,จ.พิษณุโลก,0.056524546
2021,10,2022,1,66,จ.พิจิตร,0.049808219
2021,10,2022,1,67,จ.เพชรบูรณ์,0.03705888
2021,10,2022,1,70,จ.ราชบุรี,0.037917821
2021,10,2022,1,71,จ.กาญจนบุรี,0.082794027
2021,10,2022,1,72,จ.สุพรรณบุรี,0.211992059
2021,10,2022,1,73,จ.นครปฐม,0.015846842
2021,10,2022,1,74,จ.สมุทรสาคร,0
2021,10,2022,1,75,จ.สมุทรสงคราม,0.001217391
2021,10,2022,1,76,จ.เพชรบุรี,0.006992993
2021,10,2022,1,77,จ.ประจวบคีรีขันธ์,1.501830457
2021,10,2022,1,80,จ.นครศรีธรรมราช,97.89375895
2021,10,2022,1,81,จ.กระบี่,33.9607281
2021,10,2022,1,82,จ.พังงา,26.24923648
2021,10,2022,1,83,จ.ภูเก็ต,8.838733016
2021,10,2022,1,84,จ.สุราษฎร์ธานี,52.80652196
2021,10,2022,1,85,จ.ระนอง,20.25555808
2021,10,2022,1,86,จ.ชุมพร,15.88081464
2021,10,2022,1,90,จ.สงขลา,133.4085678
2021,10,2022,1,91,จ.สตูล,55.70409663
2021,10,2022,1,92,จ.ตรัง,61.80881133
2021,10,2022,1,93,จ.พัทลุง,189.8137314
2021,10,2022,1,94,จ.ปัตตานี,206.3662958
2021,10,2022,1,95,จ.ยะลา,221.2524869
2021,10,2022,1,96,จ.นราธิวาส,360.2311654
2021,10,2022,2,10,กรุงเทพมหานคร,0.000420168
2021,10,2022,2,11,จ.สมุทรปราการ,0.020965692
2021,10,2022,2,12,จ.นนทบุรี,0.012701689
2021,10,2022,2,13,จ.ปทุมธานี,0.953020505
2021,10,2022,2,14,จ.พระนครศรีอยุธยา,5.707394367
2021,10,2022,2,15,จ.อ่างทอง,4.373079796
2021,10,2022,2,16,จ.ลพบุรี,9.623892051
2021,10,2022,2,17,จ.สิงห์บุรี,2.737377524
2021,10,2022,2,18,จ.ชัยนาท,0.467885985
2021,10,2022,2,19,จ.สระบุรี,22.3630654
2021,10,2022,2,20,จ.ชลบุรี,6.295927017
2021,10,2022,2,21,จ.ระยอง,9.063756147
2021,10,2022,2,22,จ.จันทบุรี,7.004846273
2021,10,2022,2,23,จ.ตราด,25.28930597
2021,10,2022,2,24,จ.ฉะเชิงเทรา,6.373911432
2021,10,2022,2,25,จ.ปราจีนบุรี,18.53173136
2021,10,2022,2,26,จ.นครนายก,17.70189734
2021,10,2022,2,27,จ.สระแก้ว,17.75640175
2021,10,2022,2,30,จ.นครราชสีมา,21.13298425
2021,10,2022,2,31,จ.บุรีรัมย์,18.88561788
2021,10,2022,2,32,จ.สุรินทร์,7.467877068
2021,10,2022,2,33,จ.ศรีสะเกษ,7.060221715
2021,10,2022,2,34,จ.อุบลราชธานี,3.494932762
2021,10,2022,2,35,จ.ยโสธร,2.106215279
2021,10,2022,2,36,จ.ชัยภูมิ,4.549603627
2021,10,2022,2,37,จ.อำนาจเจริญ,2.659336472
2021,10,2022,2,38,จ.บึงกาฬ,3.470671975
2021,10,2022,2,39,จ.หนองบัวลำภู,7.209433742
2021,10,2022,2,40,จ.ขอนแก่น,3.981102716
2021,10,2022,2,41,จ.อุดรธานี,2.946698635
2021,10,2022,2,42,จ.เลย,7.306530134
2021,10,2022,2,43,จ.หนองคาย,2.405865418
2021,10,2022,2,44,จ.มหาสารคาม,1.377621266
2021,10,2022,2,45,จ.ร้อยเอ็ด,0.598775325
2021,10,2022,2,46,จ.กาฬสินธุ์,1.039060093
2021,10,2022,2,47,จ.สกลนคร,2.504085183
2021,10,2022,2,48,จ.นครพนม,5.045662881
2021,10,2022,2,49,จ.มุกดาหาร,1.537493505
2021,10,2022,2,50,จ.เชียงใหม่,0.005462065
2021,10,2022,2,51,จ.ลำพูน,0.04781348
2021,10,2022,2,52,จ.ลำปาง,0.379059021
2021,10,2022,2,53,จ.อุตรดิตถ์,2.0529639
2021,10,2022,2,54,จ.แพร่,2.071802745
2021,10,2022,2,55,จ.น่าน,2.259824139
2021,10,2022,2,56,จ.พะเยา,1.218040616
2021,10,2022,2,57,จ.เชียงราย,0.233422298
2021,10,2022,2,58,จ.แม่ฮ่องสอน,0
2021,10,2022,2,60,จ.นครสวรรค์,0.694275587
2021,10,2022,2,61,จ.อุทัยธานี,2.605229423
2021,10,2022,2,62,จ.กำแพงเพชร,0.802296378
2021,10,2022,2,63,จ.ตาก,1.158294249
2021,10,2022,2,64,จ.สุโขทัย,0.446597246
2021,10,2022,2,65,จ.พิษณุโลก,2.734723367
2021,10,2022,2,66,จ.พิจิตร,0.643408218
2021,10,2022,2,67,จ.เพชรบูรณ์,2.709014842
2021,10,2022,2,70,จ.ราชบุรี,0.516975992
2021,10,2022,2,71,จ.กาญจนบุรี,7.104470935
2021,10,2022,2,72,จ.สุพรรณบุรี,1.874592984
2021,10,2022,2,73,จ.นครปฐม,0.22899944
2021,10,2022,2,74,จ.สมุทรสาคร,0
2021,10,2022,2,75,จ.สมุทรสงคราม,0.016724638
2021,10,2022,2,76,จ.เพชรบุรี,0.255887505
2021,10,2022,2,77,จ.ประจวบคีรีขันธ์,0.637968867
2021,10,2022,2,80,จ.นครศรีธรรมราช,10.7409687
2021,10,2022,2,81,จ.กระบี่,10.9551486
2021,10,2022,2,82,จ.พังงา,4.309281239
2021,10,2022,2,83,จ.ภูเก็ต,2.974117643
2021,10,2022,2,84,จ.สุราษฎร์ธานี,3.129309223
2021,10,2022,2,85,จ.ระนอง,0.545316743
2021,10,2022,2,86,จ.ชุมพร,0.411412977
2021,10,2022,2,90,จ.สงขลา,19.58194852
2021,10,2022,2,91,จ.สตูล,20.91122597
2021,10,2022,2,92,จ.ตรัง,7.227520897
2021,10,2022,2,93,จ.พัทลุง,21.23488467
2021,10,2022,2,94,จ.ปัตตานี,12.8966066
2021,10,2022,2,95,จ.ยะลา,15.82686044
2021,10,2022,2,96,จ.นราธิวาส,30.12289302
2021,10,2022,3,10,กรุงเทพมหานคร,51.00544687
2021,10,2022,3,11,จ.สมุทรปราการ,33.38144859
2021,10,2022,3,12,จ.นนทบุรี,70.54909931
2021,10,2022,3,13,จ.ปทุมธานี,98.0342587
2021,10,2022,3,14,จ.พระนครศรีอยุธยา,71.96027226
2021,10,2022,3,15,จ.อ่างทอง,40.64976305
2021,10,2022,3,16,จ.ลพบุรี,76.30118231
2021,10,2022,3,17,จ.สิงห์บุรี,44.99798265
2021,10,2022,3,18,จ.ชัยนาท,25.59069358
2021,10,2022,3,19,จ.สระบุรี,88.58093659
2021,10,2022,3,20,จ.ชลบุรี,87.82686207
2021,10,2022,3,21,จ.ระยอง,82.58876102
2021,10,2022,3,22,จ.จันทบุรี,155.1812786
2021,10,2022,3,23,จ.ตราด,164.2470206
2021,10,2022,3,24,จ.ฉะเชิงเทรา,99.73605153
2021,10,2022,3,25,จ.ปราจีนบุรี,61.83682069
2021,10,2022,3,26,จ.นครนายก,76.623538
2021,10,2022,3,27,จ.สระแก้ว,77.57748951
2021,10,2022,3,30,จ.นครราชสีมา,98.98817519
2021,10,2022,3,31,จ.บุรีรัมย์,117.6237036
2021,10,2022,3,32,จ.สุรินทร์,122.9668223
2021,10,2022,3,33,จ.ศรีสะเกษ,75.55158697
2021,10,2022,3,34,จ.อุบลราชธานี,73.71825868
2021,10,2022,3,35,จ.ยโสธร,60.63567998
2021,10,2022,3,36,จ.ชัยภูมิ,99.92122652
2021,10,2022,3,37,จ.อำนาจเจริญ,63.3345431
2021,10,2022,3,38,จ.บึงกาฬ,67.11776601
2021,10,2022,3,39,จ.หนองบัวลำภู,80.30239152
2021,10,2022,3,40,จ.ขอนแก่น,77.07179415
2021,10,2022,3,41,จ.อุดรธานี,61.99778344
2021,10,2022,3,42,จ.เลย,109.6648098
2021,10,2022,3,43,จ.หนองคาย,60.99944232
2021,10,2022,3,44,จ.มหาสารคาม,73.12933068
2021,10,2022,3,45,จ.ร้อยเอ็ด,67.37345934
2021,10,2022,3,46,จ.กาฬสินธุ์,64.04964557
2021,10,2022,3,47,จ.สกลนคร,74.87113332
2021,10,2022,3,48,จ.นครพนม,69.96686867
2021,10,2022,3,49,จ.มุกดาหาร,62.25395617
2021,10,2022,3,50,จ.เชียงใหม่,25.78715332
2021,10,2022,3,51,จ.ลำพูน,20.8114394
2021,10,2022,3,52,จ.ลำปาง,20.5463558
2021,10,2022,3,53,จ.อุตรดิตถ์,23.33710147
2021,10,2022,3,54,จ.แพร่,15.84381141
2021,10,2022,3,55,จ.น่าน,20.82644051
2021,10,2022,3,56,จ.พะเยา,17.51120345
2021,10,2022,3,57,จ.เชียงราย,26.24222177
2021,10,2022,3,58,จ.แม่ฮ่องสอน,40.28727041
2021,10,2022,3,60,จ.นครสวรรค์,62.35298347
2021,10,2022,3,61,จ.อุทัยธานี,61.02921087
2021,10,2022,3,62,จ.กำแพงเพชร,57.68893576
2021,10,2022,3,63,จ.ตาก,54.03594898
2021,10,2022,3,64,จ.สุโขทัย,18.76127956
2021,10,2022,3,65,จ.พิษณุโลก,49.950226
2021,10,2022,3,66,จ.พิจิตร,34.15399177
2021,10,2022,3,67,จ.เพชรบูรณ์,109.7588903
2021,10,2022,3,70,จ.ราชบุรี,76.9265766
2021,10,2022,3,71,จ.กาญจนบุรี,91.81124796
2021,10,2022,3,72,จ.สุพรรณบุรี,24.50140966
2021,10,2022,3,73,จ.นครปฐม,38.48728901
2021,10,2022,3,74,จ.สมุทรสาคร,47.07443983
2021,10,2022,3,75,จ.สมุทรสงคราม,76.5746958
2021,10,2022,3,76,จ.เพชรบุรี,51.85990656
2021,10,2022,3,77,จ.ประจวบคีรีขันธ์,42.57372091
2021,10,2022,3,80,จ.นครศรีธรรมราช,149.0723244
2021,10,2022,3,81,จ.กระบี่,227.4468327
2021,10,2022,3,82,จ.พังงา,225.5558514
2021,10,2022,3,83,จ.ภูเก็ต,277.3041177
2021,10,2022,3,84,จ.สุราษฎร์ธานี,139.9487924
2021,10,2022,3,85,จ.ระนอง,133.248209
2021,10,2022,3,86,จ.ชุมพร,114.2112917
2021,10,2022,3,90,จ.สงขลา,137.7266572
2021,10,2022,3,91,จ.สตูล,215.6806278
2021,10,2022,3,92,จ.ตรัง,201.0782602
2021,10,2022,3,93,จ.พัทลุง,154.5258136
2021,10,2022,3,94,จ.ปัตตานี,150.5018087
2021,10,2022,3,95,จ.ยะลา,176.1511955
2021,10,2022,3,96,จ.นราธิวาส,225.2943532
2021,11,2021,11,10,กรุงเทพมหานคร,44.30397248
2021,11,2021,11,11,จ.สมุทรปราการ,42.71495549
2021,11,2021,11,12,จ.นนทบุรี,45.88206378
2021,11,2021,11,13,จ.ปทุมธานี,54.18559935
2021,11,2021,11,14,จ.พระนครศรีอยุธยา,39.84724886
2021,11,2021,11,15,จ.อ่างทอง,37.50528683
2021,11,2021,11,16,จ.ลพบุรี,27.33115294
2021,11,2021,11,17,จ.สิงห์บุรี,30.44933716
2021,11,2021,11,18,จ.ชัยนาท,31.76603327
2021,11,2021,11,19,จ.สระบุรี,13.73713215
2021,11,2021,11,20,จ.ชลบุรี,33.34599894
2021,11,2021,11,21,จ.ระยอง,41.43791216
2021,11,2021,11,22,จ.จันทบุรี,57.22347205
2021,11,2021,11,23,จ.ตราด,53.8310368
2021,11,2021,11,24,จ.ฉะเชิงเทรา,32.66881985
2021,11,2021,11,25,จ.ปราจีนบุรี,26.15623005
2021,11,2021,11,26,จ.นครนายก,22.20829241
2021,11,2021,11,27,จ.สระแก้ว,46.44335439
2021,11,2021,11,30,จ.นครราชสีมา,38.56679203
2021,11,2021,11,31,จ.บุรีรัมย์,68.01301805
2021,11,2021,11,32,จ.สุรินทร์,78.50227051
2021,11,2021,11,33,จ.ศรีสะเกษ,51.59606288
2021,11,2021,11,34,จ.อุบลราชธานี,34.9600123
2021,11,2021,11,35,จ.ยโสธร,53.40925639
2021,11,2021,11,36,จ.ชัยภูมิ,39.39317845
2021,11,2021,11,37,จ.อำนาจเจริญ,43.66154461
2021,11,2021,11,38,จ.บึงกาฬ,55.72272327
2021,11,2021,11,39,จ.หนองบัวลำภู,59.35208391
2021,11,2021,11,40,จ.ขอนแก่น,85.20486995
2021,11,2021,11,41,จ.อุดรธานี,72.83971651
2021,11,2021,11,42,จ.เลย,32.51741219
2021,11,2021,11,43,จ.หนองคาย,76.10132063
2021,11,2021,11,44,จ.มหาสารคาม,93.16420252
2021,11,2021,11,45,จ.ร้อยเอ็ด,60.87284244
2021,11,2021,11,46,จ.กาฬสินธุ์,75.23265024
2021,11,2021,11,47,จ.สกลนคร,52.55094199
2021,11,2021,11,48,จ.นครพนม,38.91090067
2021,11,2021,11,49,จ.มุกดาหาร,56.81000291
2021,11,2021,11,50,จ.เชียงใหม่,37.24724078
2021,11,2021,11,51,จ.ลำพูน,39.55281609
2021,11,2021,11,52,จ.ลำปาง,40.84851838
2021,11,2021,11,53,จ.อุตรดิตถ์,48.7108305
2021,11,2021,11,54,จ.แพร่,49.80020592
2021,11,2021,11,55,จ.น่าน,20.03698732
2021,11,2021,11,56,จ.พะเยา,26.01891875
2021,11,2021,11,57,จ.เชียงราย,49.6980149
2021,11,2021,11,58,จ.แม่ฮ่องสอน,33.55427849
2021,11,2021,11,60,จ.นครสวรรค์,48.77715834
2021,11,2021,11,61,จ.อุทัยธานี,41.4004624
2021,11,2021,11,62,จ.กำแพงเพชร,48.34962258
2021,11,2021,11,63,จ.ตาก,53.14157692
2021,11,2021,11,64,จ.สุโขทัย,46.82807094
2021,11,2021,11,65,จ.พิษณุโลก,54.89624848
2021,11,2021,11,66,จ.พิจิตร,35.7570411
2021,11,2021,11,67,จ.เพชรบูรณ์,29.99158832
2021,11,2021,11,70,จ.ราชบุรี,41.72003231
2021,11,2021,11,71,จ.กาญจนบุรี,45.84681699
2021,11,2021,11,72,จ.สุพรรณบุรี,45.43568277
2021,11,2021,11,73,จ.นครปฐม,30.75880382
2021,11,2021,11,74,จ.สมุทรสาคร,37.94788385
2021,11,2021,11,75,จ.สมุทรสงคราม,31.30759424
2021,11,2021,11,76,จ.เพชรบุรี,43.14608796
2021,11,2021,11,77,จ.ประจวบคีรีขันธ์,92.97019316
2021,11,2021,11,80,จ.นครศรีธรรมราช,742.9395894
2021,11,2021,11,81,จ.กระบี่,167.2880956
2021,11,2021,11,82,จ.พังงา,169.2909304
2021,11,2021,11,83,จ.ภูเก็ต,99.14052028
2021,11,2021,11,84,จ.สุราษฎร์ธานี,489.9369479
2021,11,2021,11,85,จ.ระนอง,296.0566668
2021,11,2021,11,86,จ.ชุมพร,363.0170403
2021,11,2021,11,90,จ.สงขลา,629.7947591
2021,11,2021,11,91,จ.สตูล,337.8526013
2021,11,2021,11,92,จ.ตรัง,286.7960083
2021,11,2021,11,93,จ.พัทลุง,669.2852444
2021,11,2021,11,94,จ.ปัตตานี,765.5165502
2021,11,2021,11,95,จ.ยะลา,669.6882178
2021,11,2021,11,96,จ.นราธิวาส,929.9939543
2021,11,2021,12,10,กรุงเทพมหานคร,0
2021,11,2021,12,11,จ.สมุทรปราการ,0
2021,11,2021,12,12,จ.นนทบุรี,0
2021,11,2021,12,13,จ.ปทุมธานี,0
2021,11,2021,12,14,จ.พระนครศรีอยุธยา,0.000150235
2021,11,2021,12,15,จ.อ่างทอง,0.004226933
2021,11,2021,12,16,จ.ลพบุรี,0.050857352
2021,11,2021,12,17,จ.สิงห์บุรี,0.034466858
2021,11,2021,12,18,จ.ชัยนาท,0.027135391
2021,11,2021,12,19,จ.สระบุรี,0.00977861
2021,11,2021,12,20,จ.ชลบุรี,0.112615876
2021,11,2021,12,21,จ.ระยอง,0.023611931
2021,11,2021,12,22,จ.จันทบุรี,0.057122235
2021,11,2021,12,23,จ.ตราด,0.638857385
2021,11,2021,12,24,จ.ฉะเชิงเทรา,0.245130999
2021,11,2021,12,25,จ.ปราจีนบุรี,0.158363896
2021,11,2021,12,26,จ.นครนายก,0.025167411
2021,11,2021,12,27,จ.สระแก้ว,0.132738596
2021,11,2021,12,30,จ.นครราชสีมา,0.994567517
2021,11,2021,12,31,จ.บุรีรัมย์,3.382769725
2021,11,2021,12,32,จ.สุรินทร์,4.992399128
2021,11,2021,12,33,จ.ศรีสะเกษ,2.53415614
2021,11,2021,12,34,จ.อุบลราชธานี,1.988402367
2021,11,2021,12,35,จ.ยโสธร,9.929644097
2021,11,2021,12,36,จ.ชัยภูมิ,0.081371412
2021,11,2021,12,37,จ.อำนาจเจริญ,7.242142854
2021,11,2021,12,38,จ.บึงกาฬ,4.480763339
2021,11,2021,12,39,จ.หนองบัวลำภู,0.05731532
2021,11,2021,12,40,จ.ขอนแก่น,0.809035126
2021,11,2021,12,41,จ.อุดรธานี,1.1303474
2021,11,2021,12,42,จ.เลย,0.484911906
2021,11,2021,12,43,จ.หนองคาย,1.045217704
2021,11,2021,12,44,จ.มหาสารคาม,5.641330225
2021,11,2021,12,45,จ.ร้อยเอ็ด,11.48532356
2021,11,2021,12,46,จ.กาฬสินธุ์,8.756310565
2021,11,2021,12,47,จ.สกลนคร,6.188638273
2021,11,2021,12,48,จ.นครพนม,7.878289142
2021,11,2021,12,49,จ.มุกดาหาร,13.60196939
2021,11,2021,12,50,จ.เชียงใหม่,7.741358799
2021,11,2021,12,51,จ.ลำพูน,14.36774033
2021,11,2021,12,52,จ.ลำปาง,13.79655692
2021,11,2021,12,53,จ.อุตรดิตถ์,12.81692022
2021,11,2021,12,54,จ.แพร่,20.84472001
2021,11,2021,12,55,จ.น่าน,25.04566789
2021,11,2021,12,56,จ.พะเยา,14.94635014
2021,11,2021,12,57,จ.เชียงราย,5.631821937
2021,11,2021,12,58,จ.แม่ฮ่องสอน,2.535986477
2021,11,2021,12,60,จ.นครสวรรค์,0.893351573
2021,11,2021,12,61,จ.อุทัยธานี,1.550233886
2021,11,2021,12,62,จ.กำแพงเพชร,4.730814485
2021,11,2021,12,63,จ.ตาก,13.18759067
2021,11,2021,12,64,จ.สุโขทัย,7.943993999
2021,11,2021,12,65,จ.พิษณุโลก,1.886604698
2021,11,2021,12,66,จ.พิจิตร,0.511498632
2021,11,2021,12,67,จ.เพชรบูรณ์,0.039019626
2021,11,2021,12,70,จ.ราชบุรี,1.094512926
2021,11,2021,12,71,จ.กาญจนบุรี,0.671673221
2021,11,2021,12,72,จ.สุพรรณบุรี,0.013639973
